"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"distanceToTSS"
"chr2"	1746811	1747037	227	"*"	815	"SRX080337"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1254
"chr2"	1746814	1747009	196	"*"	274	"SRX080412"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1282
"chr2"	1746814	1747095	282	"*"	357	"SRX038602"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1196
"chr2"	1746820	1747052	233	"*"	708	"SRX080395"	"CTCF"	"HCFaa"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1239
"chr2"	1746827	1747028	202	"*"	584	"SRX080373"	"CTCF"	"HBMEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1263
"chr2"	1746838	1747019	182	"*"	455	"SRX031246"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1272
"chr2"	1746838	1747019	182	"*"	455	"SRX102980"	"CTCF"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1272
"chr2"	1746867	1747035	169	"*"	89	"SRX7054657"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1256
"chr2"	1746869	1747013	145	"*"	530	"SRX080329"	"CTCF"	"AoAF"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1278
"chr2"	1746871	1747108	238	"*"	128	"SRX7054621"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1183
"chr2"	1746876	1747048	173	"*"	131	"SRX2355081"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1243
"chr2"	1746877	1747080	204	"*"	199	"SRX7054666"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1211
"chr2"	1746878	1746986	109	"*"	169	"SRX080399"	"CTCF"	"AoAF"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1305
"chr2"	1746878	1747012	135	"*"	105	"SRX2355058"	"ERG"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1279
"chr2"	1746879	1747118	240	"*"	541	"SRX2355085"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1173
"chr2"	1746899	1747117	219	"*"	105	"SRX7054661"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1174
"chr2"	1746907	1747101	195	"*"	157	"SRX2355079"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1190
"chr2"	1746912	1747103	192	"*"	88	"SRX7055006"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1188
"chr2"	1746918	1747096	179	"*"	95	"SRX096362"	"Epitope tags"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1195
"chr2"	1746924	1747079	156	"*"	135	"SRX2355078"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1212
"chr2"	1746926	1747170	245	"*"	97	"SRX7054615"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1121
"chr2"	1746935	1747080	146	"*"	110	"SRX5236332"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1211
"chr2"	1746955	1747118	164	"*"	129	"SRX7054663"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1173
"chr2"	1746955	1747365	411	"*"	672	"SRX5527617"	"EP300"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	926
"chr2"	1746958	1747101	144	"*"	189	"SRX5527658"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1190
"chr2"	1746959	1747128	170	"*"	82	"SRX7054671"	"RELA"	"HAEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1163
"chr2"	1746973	1747097	125	"*"	156	"SRX3601958"	"ERG"	"HUVEC"	"Promoter (1-2kb)"	1	1635659	1748291	112633	2	"7837"	1194
"chr2"	1747043	1747333	291	"*"	321	"SRX5527607"	"EP300"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	958
"chr2"	1747058	1747344	287	"*"	405	"SRX5527615"	"EP300"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	947
"chr2"	1747081	1747342	262	"*"	351	"SRX5527609"	"EP300"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	949
"chr2"	1747166	1747433	268	"*"	118	"SRX425254"	"BRD4"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	858
"chr2"	1747249	1747423	175	"*"	81	"SRX7054657"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	868
"chr2"	1747324	1747623	300	"*"	132	"SRX7054671"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	668
"chr2"	1747334	1747694	361	"*"	121	"SRX7055004"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	597
"chr2"	1747335	1747661	327	"*"	190	"SRX7054614"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	630
"chr2"	1747360	1747550	191	"*"	101	"SRX7054664"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	741
"chr2"	1747368	1747535	168	"*"	211	"SRX7054942"	"ERG"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	756
"chr2"	1747386	1747786	401	"*"	189	"SRX3601958"	"ERG"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	505
"chr2"	1747388	1747596	209	"*"	90	"SRX7054659"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	695
"chr2"	1747431	1747707	277	"*"	230	"SRX096362"	"Epitope tags"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	584
"chr2"	1747459	1747584	126	"*"	173	"SRX5527658"	"ERG"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	707
"chr2"	1747467	1747686	220	"*"	96	"SRX7054609"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	605
"chr2"	1747501	1747671	171	"*"	110	"SRX7054618"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	620
"chr2"	1747513	1748248	736	"*"	599	"SRX5527617"	"EP300"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	43
"chr2"	1747526	1748160	635	"*"	309	"SRX5527609"	"EP300"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	131
"chr2"	1747532	1747801	270	"*"	165	"SRX7055007"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	490
"chr2"	1747541	1748210	670	"*"	292	"SRX5527607"	"EP300"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	81
"chr2"	1747544	1748189	646	"*"	313	"SRX5527615"	"EP300"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	102
"chr2"	1747644	1747797	154	"*"	195	"SRX2207672"	"RELA"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	494
"chr2"	1748053	1748469	417	"*"	305	"SRX2765964"	"HMGB1"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748135	1748515	381	"*"	782	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748135	1748515	381	"*"	782	"SRX5904135"	"TCF21"	"HCASMC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748195	1748558	364	"*"	97	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748243	1748447	205	"*"	185	"SRX699733"	"TCF21"	"HCASMC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748245	1748452	208	"*"	176	"SRX5146789"	"TCF21"	"HCASMC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748245	1748452	208	"*"	176	"SRX699732"	"TCF21"	"HCASMC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	0
"chr2"	1748292	1748427	136	"*"	101	"SRX7054609"	"RELA"	"HAEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	-1
"chr2"	1748293	1748468	176	"*"	126	"SRX2207673"	"RELA"	"HUVEC"	"Promoter (<=1kb)"	1	1635659	1748291	112633	2	"7837"	-2
"chr2"	1754307	1754512	206	"*"	104	"SRX3601958"	"ERG"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6016
"chr2"	1754551	1754944	394	"*"	1000	"SRX067467"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6260
"chr2"	1754558	1754969	412	"*"	1000	"SRX199885"	"CTCF"	"HCM"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6267
"chr2"	1754558	1755006	449	"*"	844	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6267
"chr2"	1754560	1754931	372	"*"	1000	"SRX3040156"	"STAG1"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6269
"chr2"	1754582	1754952	371	"*"	786	"SRX038602"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6291
"chr2"	1754582	1754965	384	"*"	1000	"SRX199905"	"CTCF"	"HCM"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6291
"chr2"	1754587	1754892	306	"*"	1000	"SRX2559013"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6296
"chr2"	1754595	1754949	355	"*"	1000	"SRX080344"	"CTCF"	"HPAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6304
"chr2"	1754601	1754885	285	"*"	1000	"SRX2559011"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6310
"chr2"	1754604	1754886	283	"*"	1000	"SRX2559014"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6313
"chr2"	1754609	1754945	337	"*"	1000	"SRX080406"	"CTCF"	"HBMEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6318
"chr2"	1754609	1754952	344	"*"	1000	"SRX080414"	"CTCF"	"HPAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6318
"chr2"	1754610	1754899	290	"*"	1000	"SRX080337"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6319
"chr2"	1754621	1754880	260	"*"	803	"SRX3040157"	"STAG2"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6330
"chr2"	1754633	1754899	267	"*"	580	"SRX038603"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6342
"chr2"	1754635	1754873	239	"*"	414	"SRX2559012"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6344
"chr2"	1754645	1754922	278	"*"	1000	"SRX080395"	"CTCF"	"HCFaa"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6354
"chr2"	1754655	1754875	221	"*"	1000	"SRX031246"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6364
"chr2"	1754655	1754875	221	"*"	1000	"SRX102980"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6364
"chr2"	1754657	1754868	212	"*"	1000	"SRX080373"	"CTCF"	"HBMEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6366
"chr2"	1754658	1754911	254	"*"	1000	"SRX080412"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6367
"chr2"	1754668	1754865	198	"*"	1000	"SRX080329"	"CTCF"	"AoAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6377
"chr2"	1754677	1754852	176	"*"	668	"SRX080399"	"CTCF"	"AoAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-6386
"chr2"	1756880	1757148	269	"*"	643	"SRX2207673"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-8589
"chr2"	1756922	1757121	200	"*"	355	"SRX2207672"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-8631
"chr2"	1759284	1759501	218	"*"	82	"SRX5527617"	"EP300"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-10993
"chr2"	1759304	1759490	187	"*"	112	"SRX5527607"	"EP300"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11013
"chr2"	1759315	1759495	181	"*"	150	"SRX5527609"	"EP300"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11024
"chr2"	1759479	1759948	470	"*"	1000	"SRX7054617"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11188
"chr2"	1759483	1759939	457	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11192
"chr2"	1759487	1759961	475	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11196
"chr2"	1759497	1759945	449	"*"	643	"SRX7054611"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11206
"chr2"	1759500	1759898	399	"*"	526	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11209
"chr2"	1759500	1759999	500	"*"	1000	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11209
"chr2"	1759500	1759999	500	"*"	1000	"SRX5904135"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11209
"chr2"	1759505	1759977	473	"*"	1000	"SRX7054671"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11214
"chr2"	1759508	1759937	430	"*"	882	"SRX7054657"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11217
"chr2"	1759510	1759866	357	"*"	255	"SRX7054613"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11219
"chr2"	1759517	1759919	403	"*"	793	"SRX7054666"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11226
"chr2"	1759518	1759960	443	"*"	749	"SRX7055004"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11227
"chr2"	1759519	1759945	427	"*"	764	"SRX7054661"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11228
"chr2"	1759519	1759965	447	"*"	1000	"SRX7055007"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11228
"chr2"	1759523	1759965	443	"*"	1000	"SRX2671792"	"EP300"	"Cardiac progenitor cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11232
"chr2"	1759524	1759929	406	"*"	754	"SRX7054670"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11233
"chr2"	1759525	1759895	371	"*"	491	"SRX7054662"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11234
"chr2"	1759525	1759925	401	"*"	644	"SRX7054621"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11234
"chr2"	1759532	1759944	413	"*"	1000	"SRX7054619"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11241
"chr2"	1759532	1759959	428	"*"	891	"SRX7055006"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11241
"chr2"	1759537	1759916	380	"*"	762	"SRX7054609"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11246
"chr2"	1759539	1759959	421	"*"	1000	"SRX699733"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11248
"chr2"	1759542	1759928	387	"*"	689	"SRX7054615"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11251
"chr2"	1759544	1759953	410	"*"	881	"SRX7054663"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11253
"chr2"	1759545	1759843	299	"*"	352	"SRX2355085"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11254
"chr2"	1759546	1759907	362	"*"	429	"SRX7054665"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11255
"chr2"	1759549	1759947	399	"*"	1000	"SRX5146789"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11258
"chr2"	1759549	1759947	399	"*"	1000	"SRX699732"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11258
"chr2"	1759550	1759901	352	"*"	732	"SRX7054618"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11259
"chr2"	1759553	1759908	356	"*"	636	"SRX7055008"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11262
"chr2"	1759554	1759867	314	"*"	539	"SRX7054664"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11263
"chr2"	1759554	1759898	345	"*"	499	"SRX7055005"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11263
"chr2"	1759555	1759903	349	"*"	423	"SRX7054623"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11264
"chr2"	1759558	1759920	363	"*"	279	"SRX150664"	"FOS"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11267
"chr2"	1759558	1759925	368	"*"	331	"SRX7054667"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11267
"chr2"	1759559	1759945	387	"*"	795	"SRX7054616"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11268
"chr2"	1759562	1759899	338	"*"	282	"SRX7054622"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11271
"chr2"	1759564	1759780	217	"*"	179	"SRX2355083"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11273
"chr2"	1759568	1759859	292	"*"	274	"SRX2355072"	"JUN"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11277
"chr2"	1759573	1759913	341	"*"	690	"SRX7054614"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11282
"chr2"	1759577	1759771	195	"*"	84	"SRX425264"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11286
"chr2"	1759580	1759859	280	"*"	260	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11289
"chr2"	1759580	1759902	323	"*"	350	"SRX7054624"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11289
"chr2"	1759586	1759713	128	"*"	127	"SRX112016"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11295
"chr2"	1759586	1759714	129	"*"	125	"SRX4947720"	"RELA"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11295
"chr2"	1759591	1759787	197	"*"	163	"SRX2734392"	"NFE2L2"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11300
"chr2"	1759593	1759909	317	"*"	314	"SRX7054610"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11302
"chr2"	1759593	1759929	337	"*"	680	"SRX699735"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11302
"chr2"	1759594	1759893	300	"*"	187	"SRX7054612"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11303
"chr2"	1759596	1759911	316	"*"	317	"SRX070879"	"FOS"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11305
"chr2"	1759604	1759805	202	"*"	71	"SRX699738"	"JUND"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11313
"chr2"	1759605	1759879	275	"*"	264	"SRX7054669"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11314
"chr2"	1759607	1759859	253	"*"	197	"SRX2355079"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11316
"chr2"	1759608	1759883	276	"*"	204	"SRX7054658"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11317
"chr2"	1759609	1759874	266	"*"	303	"SRX7054668"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11318
"chr2"	1759609	1759897	289	"*"	229	"SRX7054660"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11318
"chr2"	1759609	1759933	325	"*"	175	"SRX2671799"	"EP300"	"Endothelial Cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11318
"chr2"	1759611	1759891	281	"*"	105	"SRX2355073"	"JUN"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11320
"chr2"	1759619	1759935	317	"*"	180	"SRX7054659"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11328
"chr2"	1759623	1759826	204	"*"	223	"SRX7054620"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11332
"chr2"	1759627	1759934	308	"*"	544	"SRX699734"	"TCF21"	"HCASMC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11336
"chr2"	1759629	1759809	181	"*"	123	"SRX2355081"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11338
"chr2"	1759641	1759912	272	"*"	173	"SRX2355058"	"ERG"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11350
"chr2"	1759648	1759829	182	"*"	159	"SRX7054996"	"ERG"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11357
"chr2"	1759655	1759806	152	"*"	118	"SRX2355074"	"JUNB"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11364
"chr2"	1759678	1759870	193	"*"	133	"SRX7054672"	"RELA"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11387
"chr2"	1759774	1759917	144	"*"	136	"SRX7054938"	"ERG"	"HAEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-11483
"chr2"	1773413	1773980	568	"*"	1000	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25122
"chr2"	1773500	1773851	352	"*"	1000	"SRX3040156"	"STAG1"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25209
"chr2"	1773515	1773915	401	"*"	1000	"SRX067467"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25224
"chr2"	1773524	1773915	392	"*"	1000	"SRX080406"	"CTCF"	"HBMEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25233
"chr2"	1773526	1773918	393	"*"	527	"SRX038602"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25235
"chr2"	1773533	1773910	378	"*"	1000	"SRX199905"	"CTCF"	"HCM"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25242
"chr2"	1773538	1773861	324	"*"	598	"SRX038603"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25247
"chr2"	1773546	1773998	453	"*"	1000	"SRX080395"	"CTCF"	"HCFaa"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25255
"chr2"	1773548	1773816	269	"*"	1000	"SRX2559014"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25257
"chr2"	1773548	1773963	416	"*"	1000	"SRX080414"	"CTCF"	"HPAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25257
"chr2"	1773549	1773800	252	"*"	798	"SRX3040157"	"STAG2"	"Coronary artery endothelial cells"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25258
"chr2"	1773551	1773979	429	"*"	821	"SRX199885"	"CTCF"	"HCM"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25260
"chr2"	1773552	1773821	270	"*"	1000	"SRX2559011"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25261
"chr2"	1773559	1773816	258	"*"	1000	"SRX2559013"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25268
"chr2"	1773559	1773946	388	"*"	1000	"SRX080344"	"CTCF"	"HPAF"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25268
"chr2"	1773561	1773798	238	"*"	486	"SRX2559012"	"RAD21"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25270
"chr2"	1773583	1773848	266	"*"	770	"SRX080412"	"CTCF"	"HUVEC"	"Distal Intergenic"	1	1635659	1748291	112633	2	"7837"	-25292
